DateTime,Temp_C,RH_%,CO2_ppm,Temp_C_m,RH_%_m,CO2_ppm_m
2025-07-08 21:58:00,24.532,44.006,657,25.0,41.5,840.0
2025-07-08 21:59:00,24.581,44.037,632,25.0,41.5,841.0
2025-07-08 22:00:00,24.557,44.055,637,25.0,41.5,843.0
2025-07-08 22:01:00,24.557,44.11,671,25.0,41.5,849.0
2025-07-08 22:02:00,24.581,44.128,632,25.0,41.5,849.0
2025-07-08 22:03:00,24.581,44.482,677,25.0,41.5,851.0
2025-07-08 22:04:00,24.629,44.348,659,25.0,41.5,853.0
2025-07-08 22:05:00,24.653,44.263,639,25.0,41.5,854.0
2025-07-08 22:06:00,24.75,44.183,656,25.0,41.5,857.0
2025-07-08 22:07:00,24.774,44.11,667,24.9,42.0,862.0
2025-07-08 22:08:00,24.823,43.994,633,24.8,42.0,862.0
2025-07-08 22:09:00,24.798,43.896,658,24.9,42.0,866.0
2025-07-08 22:10:00,24.847,43.823,669,24.9,42.0,868.0
2025-07-08 22:11:00,24.944,43.713,653,24.8,42.0,868.0
2025-07-08 22:12:00,24.895,43.652,628,24.9,42.0,869.0
2025-07-08 22:13:00,24.992,43.573,614,24.8,42.0,870.0
2025-07-08 22:14:00,25.016,43.53,663,24.8,42.0,872.0
2025-07-08 22:15:00,25.016,43.439,657,24.8,42.0,870.0
2025-07-08 22:16:00,25.04,43.414,655,24.8,42.0,872.0
2025-07-08 22:17:00,25.016,43.378,650,24.8,42.0,876.0
2025-07-08 22:18:00,25.016,43.353,653,24.8,42.0,873.0
2025-07-08 22:19:00,25.065,43.317,706,24.8,42.0,872.0
2025-07-08 22:20:00,25.089,43.28,675,24.8,42.0,870.0
2025-07-08 22:21:00,25.137,43.256,659,24.8,42.0,869.0
2025-07-08 22:22:00,25.089,43.237,645,24.8,42.0,872.0
2025-07-08 22:23:00,25.089,43.231,654,24.8,42.0,873.0
2025-07-08 22:24:00,25.113,43.213,632,24.8,42.0,873.0
2025-07-08 22:25:00,25.162,43.195,641,24.8,42.0,870.0
2025-07-08 22:26:00,25.113,43.195,693,24.8,42.0,870.0
2025-07-08 22:27:00,25.162,43.176,652,24.8,42.0,870.0
2025-07-08 22:28:00,25.113,43.195,629,24.8,42.0,871.0
2025-07-08 22:29:00,25.162,43.176,652,24.7,42.0,871.0
2025-07-08 22:30:00,25.113,43.195,639,24.7,42.5,872.0
2025-07-08 22:31:00,25.113,43.195,641,24.7,42.0,871.0
2025-07-08 22:32:00,25.186,43.176,670,24.8,42.0,869.0
2025-07-08 22:33:00,25.113,43.188,636,24.7,42.5,867.0
2025-07-08 22:34:00,25.137,43.188,683,24.7,42.5,865.0
2025-07-08 22:35:00,25.113,43.207,677,24.7,42.5,863.0
2025-07-08 22:36:00,25.113,43.219,634,24.7,42.5,864.0
2025-07-08 22:37:00,25.113,43.219,621,24.7,42.5,867.0
2025-07-08 22:38:00,25.089,43.219,632,24.7,42.5,865.0
2025-07-08 22:39:00,25.089,43.237,634,24.7,42.5,865.0
2025-07-08 22:40:00,25.089,43.25,634,24.7,42.5,865.0
2025-07-08 22:41:00,25.113,43.28,629,24.7,42.5,867.0
2025-07-08 22:42:00,25.065,43.311,657,24.7,42.5,867.0
2025-07-08 22:43:00,25.113,43.311,627,24.7,42.5,864.0
2025-07-08 22:44:00,25.089,43.323,659,24.8,42.5,863.0
2025-07-08 22:45:00,25.089,43.341,639,24.8,42.5,863.0
2025-07-08 22:46:00,25.186,43.359,609,24.8,42.5,861.0
2025-07-08 22:47:00,25.04,43.378,636,24.7,42.5,862.0
2025-07-08 22:48:00,25.04,43.396,647,24.8,42.5,862.0
2025-07-08 22:49:00,25.089,43.414,652,24.8,42.5,862.0
2025-07-08 22:51:00,25.016,43.439,637,24.8,42.5,859.0
2025-07-08 22:52:00,25.04,43.457,645,24.8,42.5,862.0
2025-07-08 22:53:00,25.04,43.475,612,24.8,42.5,860.0
2025-07-08 22:54:00,25.016,43.494,635,24.8,42.5,860.0
2025-07-08 22:55:00,25.04,43.518,637,24.8,42.5,860.0
2025-07-08 22:56:00,25.016,43.536,612,24.8,42.5,861.0
2025-07-08 22:57:00,24.992,43.573,653,24.8,42.5,861.0
2025-07-08 22:58:00,25.089,43.591,632,24.8,42.5,860.0
2025-07-08 22:59:00,25.065,43.628,639,24.8,42.5,860.0
2025-07-08 23:00:00,25.016,43.665,622,24.8,42.5,862.0
2025-07-08 23:01:00,24.992,43.677,612,24.7,42.5,861.0
2025-07-08 23:02:00,25.04,43.707,673,24.7,42.5,862.0
2025-07-08 23:03:00,25.04,43.726,650,24.7,42.5,860.0
2025-07-08 23:04:00,24.992,43.762,635,24.7,42.5,860.0
2025-07-08 23:05:00,25.016,43.793,624,24.7,42.5,862.0
2025-07-08 23:06:00,24.992,43.811,637,24.7,42.5,861.0
2025-07-08 23:07:00,24.968,43.829,666,24.7,42.5,862.0
2025-07-08 23:08:00,24.968,43.854,655,24.7,42.5,861.0
2025-07-08 23:09:00,24.968,43.86,632,24.7,43.0,860.0
2025-07-08 23:10:00,24.992,43.878,683,24.7,42.5,860.0
2025-07-08 23:11:00,24.919,43.896,632,24.7,43.0,860.0
2025-07-08 23:12:00,24.968,43.933,655,24.7,43.0,860.0
2025-07-08 23:13:00,24.919,43.97,650,24.8,43.0,864.0
2025-07-08 23:14:00,24.895,43.988,593,24.7,43.0,863.0
2025-07-08 23:15:00,24.919,44.006,637,24.7,43.0,860.0
2025-07-08 23:16:00,24.919,44.012,628,24.7,43.0,858.0
2025-07-08 23:17:00,24.919,44.037,630,24.7,43.0,857.0
2025-07-08 23:18:00,24.895,44.049,651,24.7,43.0,857.0
2025-07-08 23:19:00,24.871,44.067,637,24.7,43.0,858.0
2025-07-08 23:20:00,24.992,44.067,655,24.7,43.0,858.0
2025-07-08 23:21:00,24.944,44.104,610,24.8,43.0,860.0
2025-07-08 23:22:00,24.871,44.122,630,24.8,43.0,859.0
2025-07-08 23:23:00,24.919,44.135,624,24.8,43.0,859.0
2025-07-08 23:24:00,24.847,44.153,646,24.7,43.0,856.0
2025-07-08 23:25:00,24.871,44.171,635,24.7,43.0,857.0
2025-07-08 23:26:00,24.919,44.183,648,24.7,43.0,856.0
2025-07-08 23:27:00,24.847,44.202,640,24.7,43.0,855.0
2025-07-08 23:28:00,24.919,44.214,630,24.7,43.0,857.0
2025-07-08 23:29:00,24.847,44.232,633,24.7,43.0,857.0
2025-07-08 23:30:00,24.895,44.25,610,24.7,43.0,856.0
2025-07-08 23:31:00,24.847,44.269,651,24.7,43.0,856.0
2025-07-08 23:32:00,24.871,44.287,635,24.7,43.0,856.0
2025-07-08 23:33:00,24.847,44.305,660,24.7,43.0,857.0
2025-07-08 23:34:00,24.919,44.324,597,24.7,43.0,857.0
2025-07-08 23:35:00,24.823,44.324,658,24.7,43.0,853.0
2025-07-08 23:36:00,24.847,44.36,602,24.7,43.0,851.0
2025-07-08 23:37:00,24.871,44.366,610,24.7,43.0,853.0
2025-07-08 23:38:00,24.798,44.385,624,24.7,43.0,851.0
2025-07-08 23:39:00,24.823,44.403,642,24.7,43.0,849.0
2025-07-08 23:40:00,24.823,44.421,623,24.7,43.0,852.0
2025-07-08 23:41:00,24.823,44.44,623,24.7,43.0,853.0
2025-07-08 23:42:00,24.774,44.458,636,24.7,43.0,852.0
2025-07-08 23:43:00,24.798,44.476,626,24.7,43.0,853.0
2025-07-08 23:44:00,24.823,44.476,618,24.7,43.0,853.0
2025-07-08 23:45:00,24.823,44.489,615,24.7,43.0,854.0
2025-07-08 23:46:00,24.798,44.507,651,24.7,43.0,850.0
2025-07-08 23:47:00,24.798,44.531,581,24.7,43.0,850.0
2025-07-08 23:48:00,24.774,44.55,626,24.7,43.0,851.0
2025-07-08 23:49:00,24.774,44.55,615,24.7,43.0,850.0
2025-07-08 23:50:00,24.847,44.568,611,24.6,43.0,852.0
2025-07-08 23:51:00,24.774,44.586,640,24.7,43.0,850.0
2025-07-08 23:52:00,24.774,44.592,611,24.7,43.0,849.0
2025-07-08 23:53:00,24.798,44.592,626,24.7,43.0,849.0
2025-07-08 23:54:00,24.774,44.629,658,24.7,43.0,850.0
2025-07-08 23:55:00,24.798,44.647,633,24.7,43.0,848.0
2025-07-08 23:56:00,24.726,44.647,607,24.7,43.0,849.0
2025-07-08 23:57:00,24.75,44.666,636,24.7,43.0,850.0
2025-07-08 23:58:00,24.75,44.684,631,24.7,43.5,849.0
2025-07-08 23:59:00,24.847,44.702,646,24.7,43.0,850.0
2025-07-09 00:00:00,24.75,44.702,654,24.6,43.5,851.0
2025-07-09 00:01:00,24.75,44.72,631,24.7,43.5,850.0
2025-07-09 00:02:00,24.726,44.739,649,24.6,43.5,850.0
2025-07-09 00:03:00,24.726,44.751,611,24.6,43.5,851.0
2025-07-09 00:04:00,24.726,44.745,636,24.6,43.5,848.0
2025-07-09 00:05:00,24.726,44.763,640,24.6,43.5,847.0
2025-07-09 00:06:00,24.774,44.788,640,24.6,43.5,847.0
2025-07-09 00:07:00,24.75,44.8,636,24.7,43.5,845.0
2025-07-09 00:08:00,24.726,44.8,671,24.6,43.5,845.0
2025-07-09 00:09:00,24.774,44.818,636,24.6,43.5,846.0
2025-07-09 00:10:00,24.726,44.836,620,24.6,43.5,845.0
2025-07-09 00:11:00,24.702,44.836,613,24.6,43.5,846.0
2025-07-09 00:12:00,24.774,44.849,607,24.7,43.5,848.0
2025-07-09 00:13:00,24.774,44.867,636,24.7,43.5,847.0
2025-07-09 00:14:00,24.726,44.885,613,24.7,43.5,847.0
2025-07-09 00:15:00,24.726,44.885,591,24.7,43.5,845.0
2025-07-09 00:16:00,24.75,44.885,651,24.7,43.5,845.0
2025-07-09 00:17:00,24.823,44.904,626,24.7,43.5,845.0
2025-07-09 00:18:00,24.726,44.922,603,24.7,43.5,844.0
2025-07-09 00:19:00,24.726,44.922,631,24.7,43.5,844.0
2025-07-09 00:20:00,24.75,44.94,596,24.7,43.5,843.0
2025-07-09 00:21:00,24.75,44.94,605,24.7,43.5,845.0
2025-07-09 00:22:00,24.702,44.958,593,24.7,43.5,843.0
2025-07-09 00:23:00,24.774,44.977,631,24.7,43.5,842.0
2025-07-09 00:24:00,24.75,44.977,626,24.6,43.5,844.0
2025-07-09 00:25:00,24.75,44.983,615,24.7,43.5,844.0
2025-07-09 00:26:00,24.774,45.013,613,24.7,43.5,844.0
2025-07-09 00:27:00,24.702,45.013,578,24.7,43.5,842.0
2025-07-09 00:28:00,24.774,45.026,640,24.7,43.5,842.0
2025-07-09 00:29:00,24.677,45.026,636,24.6,43.5,840.0
2025-07-09 00:30:00,24.702,45.038,605,24.7,43.5,841.0
2025-07-09 00:31:00,24.677,45.056,615,24.7,43.5,840.0
2025-07-09 00:32:00,24.702,45.056,628,24.7,43.5,841.0
2025-07-09 00:33:00,24.653,45.074,566,24.7,43.5,841.0
2025-07-09 00:34:00,24.702,45.074,636,24.7,43.5,841.0
2025-07-09 00:35:00,24.702,45.093,615,24.7,43.5,841.0
2025-07-09 00:36:00,24.75,45.093,654,24.7,43.5,843.0
2025-07-09 00:37:00,24.677,45.093,636,24.7,43.5,843.0
2025-07-09 00:38:00,24.677,45.123,646,24.7,43.5,843.0
2025-07-09 00:39:00,24.726,45.123,636,24.7,43.5,842.0
2025-07-09 00:40:00,24.702,45.123,613,24.7,43.5,843.0
2025-07-09 00:41:00,24.75,45.142,576,24.7,43.5,842.0
2025-07-09 00:42:00,24.677,45.142,607,24.7,43.5,842.0
2025-07-09 00:43:00,24.677,45.16,605,24.7,43.5,840.0
2025-07-09 00:44:00,24.653,45.178,611,24.7,43.5,839.0
2025-07-09 00:45:00,24.702,45.178,574,24.7,43.5,838.0
2025-07-09 00:46:00,24.75,45.197,659,24.7,43.5,838.0
2025-07-09 00:47:00,24.653,45.197,611,24.7,43.5,837.0
2025-07-09 00:48:00,24.702,45.197,618,24.7,43.5,806.0
2025-07-09 00:49:00,24.702,45.215,623,26.3,40.0,818.0
2025-07-09 00:50:00,24.653,45.215,596,25.2,42.0,824.0
2025-07-09 00:51:00,24.677,45.239,652,24.8,43.0,827.0
2025-07-09 00:52:00,24.653,45.239,586,24.7,43.5,829.0
2025-07-09 00:53:00,24.653,45.239,615,24.7,43.5,833.0
2025-07-09 00:54:00,24.677,45.276,601,24.7,43.5,834.0
2025-07-09 00:55:00,24.653,45.276,591,24.7,43.5,834.0
2025-07-09 00:56:00,24.702,45.276,626,24.7,43.5,834.0
2025-07-09 00:57:00,24.653,45.288,601,24.7,43.5,834.0
2025-07-09 00:58:00,24.653,45.306,611,24.7,43.5,833.0
2025-07-09 00:59:00,24.653,45.306,591,24.7,43.5,833.0
2025-07-09 01:00:00,24.653,45.306,607,24.7,43.5,832.0
2025-07-09 01:01:00,24.702,45.325,586,24.7,43.5,832.0
2025-07-09 01:02:00,24.653,45.325,644,24.7,43.5,831.0
2025-07-09 01:03:00,24.653,45.319,638,24.7,43.5,832.0
2025-07-09 01:04:00,24.653,45.319,607,24.7,43.5,830.0
2025-07-09 01:05:00,24.653,45.343,607,24.7,43.5,832.0
2025-07-09 01:06:00,24.677,45.343,620,24.7,43.5,832.0
2025-07-09 01:07:00,24.774,45.361,591,24.7,43.5,831.0
2025-07-09 01:08:00,24.677,45.355,644,24.7,43.5,832.0
2025-07-09 01:09:00,24.677,45.38,586,24.7,43.5,834.0
2025-07-09 01:10:00,24.702,45.38,594,24.7,43.5,832.0
2025-07-09 01:11:00,24.653,45.398,607,24.7,43.5,828.0
2025-07-09 01:12:00,24.677,45.398,598,24.8,43.5,827.0
2025-07-09 01:13:00,24.677,45.404,641,24.7,43.5,828.0
2025-07-09 01:14:00,24.629,45.404,611,24.7,43.5,828.0
2025-07-09 01:15:00,24.726,45.404,620,24.7,43.5,827.0
2025-07-09 01:16:00,24.653,45.416,631,24.7,43.5,827.0
2025-07-09 01:17:00,24.677,45.435,611,24.7,43.5,827.0
2025-07-09 01:18:00,24.677,45.435,634,24.7,43.5,830.0
2025-07-09 01:19:00,24.677,45.453,575,24.7,43.5,828.0
2025-07-09 01:20:00,24.677,45.453,577,24.7,43.5,828.0
2025-07-09 01:21:00,24.653,45.441,577,24.7,43.5,826.0
2025-07-09 01:22:00,24.75,45.459,611,24.7,43.5,827.0
2025-07-09 01:23:00,24.726,45.459,579,24.7,44.0,825.0
2025-07-09 01:24:00,24.677,45.477,584,24.7,43.5,825.0
2025-07-09 01:25:00,24.677,45.477,577,24.7,43.5,824.0
2025-07-09 01:26:00,24.75,45.483,596,24.7,43.5,822.0
2025-07-09 01:27:00,24.677,45.496,584,24.7,44.0,822.0
2025-07-09 01:28:00,24.677,45.496,586,24.7,44.0,822.0
2025-07-09 01:29:00,24.629,45.496,615,24.7,44.0,822.0
2025-07-09 01:30:00,24.677,45.496,588,24.7,44.0,821.0
2025-07-09 01:31:00,24.653,45.514,613,24.7,44.0,822.0
2025-07-09 01:32:00,24.629,45.496,615,24.7,43.5,821.0
2025-07-09 01:33:00,24.702,45.514,613,24.7,44.0,819.0
2025-07-09 01:34:00,24.677,45.514,605,24.7,44.0,823.0
2025-07-09 01:35:00,24.629,45.514,591,24.7,44.0,822.0
2025-07-09 01:36:00,24.653,45.532,634,24.7,43.5,823.0
2025-07-09 01:37:00,24.653,45.532,615,24.8,44.0,823.0
2025-07-09 01:38:00,24.677,45.532,605,24.8,44.0,820.0
2025-07-09 01:39:00,24.653,45.551,634,24.8,44.0,821.0
2025-07-09 01:40:00,24.629,45.551,584,24.8,44.0,821.0
2025-07-09 01:41:00,24.702,45.551,626,24.8,44.0,819.0
2025-07-09 01:42:00,24.653,45.563,605,24.7,44.0,821.0
2025-07-09 01:43:00,24.629,45.563,615,24.8,43.5,820.0
2025-07-09 01:44:00,24.653,45.563,634,24.8,44.0,819.0
2025-07-09 01:45:00,24.629,45.563,601,24.8,44.0,817.0
2025-07-09 01:46:00,24.653,45.563,631,24.8,44.0,818.0
2025-07-09 01:47:00,24.629,45.581,584,24.8,44.0,817.0
2025-07-09 01:48:00,24.629,45.581,611,24.8,44.0,817.0
2025-07-09 01:49:00,24.629,45.599,618,24.8,44.0,816.0
2025-07-09 01:50:00,24.605,45.581,601,24.8,44.0,814.0
2025-07-09 01:51:00,24.677,45.599,584,24.8,44.0,810.0
2025-07-09 01:52:00,24.653,45.618,577,24.8,44.0,814.0
2025-07-09 01:53:00,24.677,45.618,596,24.8,44.0,813.0
2025-07-09 01:54:00,24.629,45.618,620,24.8,44.0,812.0
2025-07-09 01:55:00,24.653,45.618,562,24.8,44.0,812.0
2025-07-09 01:56:00,24.629,45.636,618,24.8,44.0,810.0
2025-07-09 01:57:00,24.702,45.636,603,24.8,44.0,809.0
2025-07-09 01:58:00,24.653,45.636,564,24.8,43.5,809.0
2025-07-09 01:59:00,24.653,45.636,607,24.8,44.0,807.0
2025-07-09 02:00:00,24.702,45.636,584,24.8,44.0,808.0
2025-07-09 02:01:00,24.629,45.636,611,24.8,44.0,810.0
2025-07-09 02:02:00,24.629,45.654,588,24.8,44.0,809.0
2025-07-09 02:03:00,24.629,45.673,626,24.8,44.0,807.0
2025-07-09 02:04:00,24.677,45.673,588,24.8,44.0,807.0
2025-07-09 02:06:00,24.677,45.691,613,24.8,44.0,809.0
2025-07-09 02:07:00,24.677,45.691,584,24.7,44.0,807.0
2025-07-09 02:08:00,24.629,45.691,588,24.8,44.0,805.0
2025-07-09 02:09:00,24.629,45.691,607,24.7,44.0,806.0
2025-07-09 02:10:00,24.653,45.691,594,24.7,44.0,803.0
2025-07-09 02:11:00,24.726,45.691,607,24.7,44.0,804.0
2025-07-09 02:12:00,24.653,45.709,584,24.8,44.0,805.0
2025-07-09 02:13:00,24.629,45.709,575,24.8,44.0,806.0
2025-07-09 02:14:00,24.653,45.709,611,24.8,44.0,805.0
2025-07-09 02:15:00,24.677,45.728,586,24.8,44.0,805.0
2025-07-09 02:16:00,24.605,45.728,586,24.8,44.0,804.0
2025-07-09 02:17:00,24.629,45.728,571,24.8,44.0,802.0
2025-07-09 02:18:00,24.629,45.728,607,24.8,44.0,801.0
2025-07-09 02:19:00,24.629,45.74,605,24.8,44.0,801.0
2025-07-09 02:20:00,24.677,45.74,586,24.8,44.0,800.0
2025-07-09 02:21:00,24.653,45.74,611,24.8,44.0,802.0
2025-07-09 02:22:00,24.629,45.74,596,24.8,44.0,799.0
2025-07-09 02:23:00,24.653,45.758,579,24.8,44.0,799.0
2025-07-09 02:24:00,24.653,45.758,623,24.8,44.0,800.0
2025-07-09 02:25:00,24.629,45.776,569,24.8,44.0,799.0
2025-07-09 02:26:00,24.605,45.795,591,24.8,44.0,796.0
2025-07-09 02:27:00,24.605,45.795,571,24.8,44.0,797.0
2025-07-09 02:28:00,24.605,45.795,562,24.8,44.0,769.0
2025-07-09 02:29:00,24.677,45.813,577,27.0,38.5,769.0
2025-07-09 02:30:00,24.605,45.813,594,25.6,42.0,781.0
2025-07-09 02:31:00,24.605,45.813,596,25.0,43.0,787.0
2025-07-09 02:32:00,24.653,45.813,566,24.8,43.5,789.0
2025-07-09 02:33:00,24.605,45.813,557,24.8,44.0,789.0
2025-07-09 02:34:00,24.702,45.831,564,24.8,44.0,794.0
2025-07-09 02:35:00,24.605,45.831,566,24.7,44.0,794.0
2025-07-09 02:36:00,24.629,45.831,571,24.7,44.0,791.0
2025-07-09 02:37:00,24.629,45.85,571,24.7,44.0,791.0
2025-07-09 02:38:00,24.629,45.85,586,24.8,44.0,790.0
2025-07-09 02:39:00,24.605,45.85,547,24.8,44.0,792.0
2025-07-09 02:40:00,24.629,45.85,579,24.8,44.0,790.0
2025-07-09 02:41:00,24.629,45.868,605,24.8,44.0,790.0
2025-07-09 02:42:00,24.605,45.85,571,24.8,44.0,787.0
2025-07-09 02:43:00,24.629,45.868,615,24.8,44.0,788.0
2025-07-09 02:44:00,24.702,45.85,547,24.8,44.0,788.0
2025-07-09 02:45:00,24.605,45.868,607,24.8,44.0,788.0
2025-07-09 02:46:00,24.653,45.868,598,24.8,44.0,788.0
2025-07-09 02:47:00,24.653,45.886,577,24.8,44.0,787.0
2025-07-09 02:48:00,24.605,45.886,571,24.7,44.0,783.0
2025-07-09 02:49:00,24.629,45.874,596,24.8,44.0,780.0
2025-07-09 02:50:00,24.629,45.886,591,24.8,44.0,780.0
2025-07-09 02:51:00,24.629,45.886,554,24.8,44.0,778.0
2025-07-09 02:52:00,24.629,45.905,569,24.8,44.0,779.0
2025-07-09 02:53:00,24.653,45.905,588,24.8,44.0,778.0
2025-07-09 02:54:00,24.605,45.905,588,24.8,44.0,778.0
2025-07-09 02:55:00,24.605,45.917,584,24.7,44.0,781.0
2025-07-09 02:56:00,24.605,45.917,551,24.8,44.0,778.0
2025-07-09 02:57:00,24.629,45.917,559,24.8,44.0,778.0
2025-07-09 02:58:00,24.605,45.917,584,24.8,44.0,778.0
2025-07-09 02:59:00,24.605,45.917,571,24.8,44.0,779.0
2025-07-09 03:00:00,24.653,45.917,607,24.8,44.0,777.0
2025-07-09 03:01:00,24.629,45.917,596,24.8,44.0,774.0
2025-07-09 03:02:00,24.677,45.911,557,24.8,44.0,771.0
2025-07-09 03:03:00,24.629,45.935,542,24.7,44.0,773.0
2025-07-09 03:04:00,24.629,45.929,571,24.7,44.0,773.0
2025-07-09 03:05:00,24.605,45.935,551,24.8,44.0,773.0
2025-07-09 03:06:00,24.605,45.947,577,24.8,44.0,773.0
2025-07-09 03:07:00,24.677,45.953,575,24.8,44.0,772.0
2025-07-09 03:08:00,24.605,45.947,557,24.7,44.0,772.0
2025-07-09 03:09:00,24.677,45.966,605,24.8,44.0,774.0
2025-07-09 03:10:00,24.629,45.966,534,24.8,44.0,774.0
2025-07-09 03:11:00,24.605,45.953,577,24.8,44.0,774.0
2025-07-09 03:13:00,24.605,45.966,577,24.8,44.0,767.0
2025-07-09 03:14:00,24.629,45.966,577,24.8,44.0,767.0
2025-07-09 03:15:00,24.629,45.972,584,24.8,44.0,768.0
2025-07-09 03:16:00,24.629,45.984,562,24.8,44.0,765.0
2025-07-09 03:17:00,24.702,45.99,554,24.8,44.0,766.0
2025-07-09 03:18:00,24.653,45.984,554,24.8,44.0,767.0
2025-07-09 03:19:00,24.629,45.99,591,24.8,44.0,765.0
2025-07-09 03:20:00,24.653,45.984,571,24.8,44.0,765.0
2025-07-09 03:21:00,24.653,45.996,551,24.8,44.0,765.0
2025-07-09 03:22:00,24.677,46.008,586,24.8,44.0,766.0
2025-07-09 03:23:00,24.581,45.996,588,24.8,44.0,764.0
2025-07-09 03:24:00,24.581,46.014,557,24.8,44.0,761.0
2025-07-09 03:25:00,24.605,46.014,559,24.8,44.0,761.0
2025-07-09 03:26:00,24.677,46.014,594,24.8,44.0,760.0
2025-07-09 03:27:00,24.605,46.014,571,24.7,44.0,760.0
2025-07-09 03:28:00,24.653,46.027,584,24.8,44.0,759.0
2025-07-09 03:29:00,24.605,46.033,581,24.8,44.0,760.0
2025-07-09 03:30:00,24.629,46.051,566,24.8,44.0,762.0
2025-07-09 03:31:00,24.629,46.033,569,24.8,44.0,762.0
2025-07-09 03:32:00,24.677,46.051,534,24.8,44.0,760.0
2025-07-09 03:33:00,24.677,46.051,544,24.8,44.0,760.0
2025-07-09 03:34:00,24.605,46.051,584,24.8,44.0,759.0
2025-07-09 03:35:00,24.605,46.069,540,24.8,44.0,760.0
2025-07-09 03:36:00,24.605,46.069,557,24.8,44.0,761.0
2025-07-09 03:37:00,24.629,46.069,594,24.8,44.0,760.0
2025-07-09 03:38:00,24.581,46.069,557,24.8,44.0,759.0
2025-07-09 03:39:00,24.581,46.088,554,24.8,44.0,758.0
2025-07-09 03:40:00,24.581,46.069,551,24.8,44.0,759.0
2025-07-09 03:41:00,24.605,46.088,557,24.8,44.0,757.0
2025-07-09 03:42:00,24.653,46.088,577,24.7,44.0,756.0
2025-07-09 03:43:00,24.605,46.088,569,24.7,44.0,756.0
2025-07-09 03:44:00,24.653,46.088,554,24.7,44.0,757.0
2025-07-09 03:45:00,24.605,46.088,571,24.8,44.0,756.0
2025-07-09 03:46:00,24.653,46.088,559,24.7,44.0,756.0
2025-07-09 03:47:00,24.605,46.088,571,24.7,44.0,757.0
2025-07-09 03:48:00,24.581,46.106,559,24.8,44.0,758.0
2025-07-09 03:49:00,24.629,46.106,551,24.8,44.0,754.0
2025-07-09 03:50:00,24.605,46.13,566,24.8,44.0,756.0
2025-07-09 03:51:00,24.605,46.106,554,24.8,44.0,755.0
2025-07-09 03:52:00,24.653,46.106,575,24.8,44.0,754.0
2025-07-09 03:53:00,24.581,46.106,562,24.8,44.0,755.0
2025-07-09 03:54:00,24.581,46.106,581,24.8,44.0,755.0
2025-07-09 03:55:00,24.605,46.106,575,24.8,44.0,754.0
2025-07-09 03:56:00,24.605,46.106,551,24.8,44.0,752.0
2025-07-09 03:57:00,24.605,46.13,544,24.8,44.0,754.0
2025-07-09 03:58:00,24.605,46.13,584,24.7,44.0,753.0
2025-07-09 03:59:00,24.629,46.13,559,24.7,44.0,750.0
2025-07-09 04:00:00,24.605,46.13,534,24.8,44.0,748.0
2025-07-09 04:01:00,24.605,46.149,584,24.8,44.0,749.0
2025-07-09 04:02:00,24.605,46.149,542,24.8,44.0,750.0
2025-07-09 04:03:00,24.581,46.149,557,24.8,44.0,748.0
2025-07-09 04:04:00,24.629,46.149,564,24.8,44.0,747.0
2025-07-09 04:05:00,24.605,46.149,571,24.8,44.0,747.0
2025-07-09 04:06:00,24.605,46.167,554,24.8,44.0,749.0
2025-07-09 04:07:00,24.605,46.167,549,24.8,44.0,745.0
2025-07-09 04:08:00,24.629,46.167,562,24.7,44.0,744.0
2025-07-09 04:09:00,24.605,46.167,549,24.8,44.0,745.0
2025-07-09 04:10:00,24.581,46.167,551,24.8,44.0,746.0
2025-07-09 04:11:00,24.605,46.167,554,24.7,44.0,748.0
2025-07-09 04:12:00,24.581,46.179,527,24.8,44.0,745.0
2025-07-09 04:13:00,24.677,46.179,542,24.8,44.0,743.0
2025-07-09 04:14:00,24.629,46.179,554,24.8,44.0,741.0
2025-07-09 04:15:00,24.629,46.179,530,24.7,44.0,741.0
2025-07-09 04:16:00,24.677,46.179,564,24.8,44.0,742.0
2025-07-09 04:17:00,24.605,46.179,551,24.8,44.0,744.0
2025-07-09 04:18:00,24.581,46.198,559,24.8,44.0,744.0
2025-07-09 04:19:00,24.629,46.198,562,24.7,44.0,742.0
2025-07-09 04:20:00,24.653,46.198,564,24.8,44.0,739.0
2025-07-09 04:21:00,24.581,46.198,562,24.7,44.0,739.0
2025-07-09 04:22:00,24.581,46.216,534,24.8,44.0,738.0
2025-07-09 04:23:00,24.605,46.216,557,24.7,44.0,738.0
2025-07-09 04:24:00,24.677,46.216,584,24.7,44.0,739.0
2025-07-09 04:25:00,24.605,46.216,559,24.7,44.0,740.0
2025-07-09 04:26:00,24.677,46.216,515,24.7,44.0,738.0
2025-07-09 04:27:00,24.605,46.216,588,24.7,44.0,739.0
2025-07-09 04:28:00,24.629,46.216,527,24.7,44.0,738.0
2025-07-09 04:29:00,24.605,46.234,551,24.7,44.0,738.0
2025-07-09 04:30:00,24.653,46.234,521,24.7,44.0,736.0
2025-07-09 04:31:00,24.677,46.234,536,24.7,44.5,737.0
2025-07-09 04:32:00,24.581,46.234,540,24.8,44.0,736.0
2025-07-09 04:33:00,24.653,46.234,532,24.8,44.0,736.0
2025-07-09 04:34:00,24.605,46.234,532,24.8,44.0,738.0
2025-07-09 04:35:00,24.605,46.252,523,24.8,44.0,738.0
2025-07-09 04:36:00,24.605,46.234,582,24.8,44.0,738.0
2025-07-09 04:37:00,24.653,46.252,540,24.8,44.0,737.0
2025-07-09 04:38:00,24.605,46.252,525,24.8,44.0,738.0
