"Time","%"
2025-07-09 08:06:52,41.5
2025-07-09 08:07:55,41.5
2025-07-09 08:07:55,41.5
2025-07-09 08:08:58,41.5
2025-07-09 08:08:58,41.5
2025-07-09 08:10:01,41.5
2025-07-09 08:10:01,41.5
2025-07-09 08:11:04,41.5
2025-07-09 08:11:04,41.5
2025-07-09 08:12:07,41.5
2025-07-09 08:12:07,41.5
2025-07-09 08:13:10,41.5
2025-07-09 08:13:10,41.5
2025-07-09 08:14:13,41.5
2025-07-09 08:14:13,41.5
2025-07-09 08:15:16,41.5
2025-07-09 08:15:16,41.5
2025-07-09 08:16:18,41.5
2025-07-09 08:16:18,41.5
2025-07-09 08:17:21,41.5
2025-07-09 08:17:21,41.5
2025-07-09 08:18:24,41.5
2025-07-09 08:18:24,41.5
2025-07-09 08:19:27,41.5
2025-07-09 08:19:27,41.5
2025-07-09 08:20:30,41.5
2025-07-09 08:20:30,41.5
2025-07-09 08:21:33,41.5
2025-07-09 08:22:36,41.5
2025-07-09 08:22:36,41.5
2025-07-09 08:23:39,41.5
2025-07-09 08:23:39,41.5
2025-07-09 08:24:42,41.5
2025-07-09 08:24:42,41.5
2025-07-09 08:25:45,41.5
2025-07-09 08:26:48,41.5
2025-07-09 08:26:48,41.5
2025-07-09 08:27:51,41.5
2025-07-09 08:28:54,41.5
2025-07-09 08:28:54,41.5
2025-07-09 08:29:57,41.5
2025-07-09 08:29:57,41.5
2025-07-09 08:31:00,41.5
2025-07-09 08:31:00,41.5
2025-07-09 08:32:03,41.5
2025-07-09 08:32:03,41.5
2025-07-09 08:33:06,41.5
2025-07-09 08:33:06,41.5
2025-07-09 08:34:09,41.5
2025-07-09 08:34:09,41.5
2025-07-09 08:35:12,41.5
2025-07-09 08:35:12,41.5
2025-07-09 08:36:15,41.5
2025-07-09 08:36:15,41.5
2025-07-09 08:37:18,41.5
2025-07-09 08:37:18,41.5
2025-07-09 08:38:21,41.5
2025-07-09 08:38:21,41.5
2025-07-09 08:39:24,41.5
2025-07-09 08:39:24,41.5
2025-07-09 08:40:27,41.5
2025-07-09 08:40:27,41.5
2025-07-09 08:41:30,41.5
2025-07-09 08:41:30,41.5
2025-07-09 08:42:33,41.5
2025-07-09 08:43:36,41.5
2025-07-09 08:43:36,41.5
2025-07-09 08:45:42,41.5
2025-07-09 08:45:42,41.5
2025-07-09 08:46:45,41.5
2025-07-09 08:46:45,41.5
2025-07-09 08:47:48,41.5
2025-07-09 08:47:48,41.5
2025-07-09 08:48:51,41.5
2025-07-09 08:48:51,41.5
2025-07-09 08:49:54,41.5
2025-07-09 08:49:54,41.5
2025-07-09 08:50:57,41.5
2025-07-09 08:50:57,41.5
2025-07-09 08:52:00,41.5
2025-07-09 08:52:00,41.5
2025-07-09 08:53:03,41.5
2025-07-09 08:53:03,41.5
2025-07-09 08:54:06,42
2025-07-09 08:54:06,42
2025-07-09 08:55:09,42
2025-07-09 08:55:09,42
2025-07-09 08:56:12,42
2025-07-09 08:56:12,42
2025-07-09 08:57:14,42
2025-07-09 08:57:14,42
2025-07-09 08:58:17,42
2025-07-09 08:58:17,42
2025-07-09 08:59:20,42
2025-07-09 08:59:20,42
2025-07-09 09:00:23,42
2025-07-09 09:00:23,42
2025-07-09 09:01:26,42
2025-07-09 09:01:26,42
2025-07-09 09:02:29,42
2025-07-09 09:02:29,42
2025-07-09 09:03:32,42
2025-07-09 09:03:32,42
2025-07-09 09:04:35,42
2025-07-09 09:04:35,42
2025-07-09 09:05:38,42
2025-07-09 09:05:38,42
2025-07-09 09:06:41,42
2025-07-09 09:06:41,42
2025-07-09 09:07:44,42
2025-07-09 09:07:44,42
2025-07-09 09:08:47,42
2025-07-09 09:08:47,42
2025-07-09 09:09:50,42
2025-07-09 09:09:50,42
2025-07-09 09:10:53,42
2025-07-09 09:10:53,42
2025-07-09 09:11:56,42
2025-07-09 09:12:59,42
2025-07-09 09:12:59,42
2025-07-09 09:14:02,42
2025-07-09 09:14:02,42
2025-07-09 09:15:05,42
2025-07-09 09:17:11,42
2025-07-09 09:17:11,42
2025-07-09 09:18:14,42
2025-07-09 09:18:14,42
2025-07-09 09:19:17,42
2025-07-09 09:19:17,42
2025-07-09 09:21:23,42
2025-07-09 09:21:23,42
2025-07-09 09:22:26,42
2025-07-09 09:22:26,42
2025-07-09 09:23:29,42
2025-07-09 09:24:32,42
2025-07-09 09:24:32,42
2025-07-09 09:26:38,42
2025-07-09 09:26:38,42
2025-07-09 09:27:41,42
2025-07-09 09:27:41,42
2025-07-09 09:28:44,42
2025-07-09 09:28:44,42
2025-07-09 09:29:47,42
2025-07-09 09:31:02,42.5
2025-07-09 09:31:02,42.5
2025-07-09 09:31:53,42.5
2025-07-09 09:31:53,42.5
2025-07-09 09:32:55,42
2025-07-09 09:32:55,42
2025-07-09 09:33:58,42.5
2025-07-09 09:35:01,42.5
2025-07-09 09:36:04,42.5
2025-07-09 09:37:07,42.5
2025-07-09 09:37:07,42.5
2025-07-09 09:38:10,42.5
2025-07-09 09:38:10,42.5
2025-07-09 09:39:28,37
2025-07-09 09:39:28,37
2025-07-09 09:40:31,40.5
2025-07-09 09:40:31,40.5
2025-07-09 09:41:34,41.5
2025-07-09 09:41:34,41.5
2025-07-09 09:42:37,42
2025-07-09 09:42:37,42
2025-07-09 09:43:40,42.5
2025-07-09 09:43:40,42.5
2025-07-09 09:44:43,42.5
2025-07-09 09:44:43,42.5
2025-07-09 09:45:46,42.5
2025-07-09 09:45:46,42.5
2025-07-09 09:46:49,42.5
2025-07-09 09:46:49,42.5
2025-07-09 09:47:52,42.5
2025-07-09 09:47:52,42.5
2025-07-09 09:48:55,42.5
2025-07-09 09:48:55,42.5
2025-07-09 09:49:58,42.5
2025-07-09 09:49:58,42.5
2025-07-09 09:51:01,42.5
2025-07-09 09:51:01,42.5
2025-07-09 09:52:04,42.5
2025-07-09 09:52:04,42.5
2025-07-09 09:53:07,42.5
2025-07-09 09:53:07,42.5
2025-07-09 09:54:10,42.5
2025-07-09 09:54:10,42.5
2025-07-09 09:55:13,42.5
2025-07-09 09:55:13,42.5
2025-07-09 09:56:16,42.5
2025-07-09 09:57:19,42.5
2025-07-09 09:57:19,42.5
2025-07-09 09:58:22,42.5
2025-07-09 09:58:22,42.5
2025-07-09 09:59:25,42.5
2025-07-09 09:59:25,42.5
2025-07-09 10:00:28,42.5
2025-07-09 10:00:28,42.5
2025-07-09 10:01:31,42.5
2025-07-09 10:01:31,42.5
2025-07-09 10:02:34,42.5
2025-07-09 10:02:34,42.5
2025-07-09 10:03:37,42.5
2025-07-09 10:03:37,42.5
2025-07-09 10:04:40,42.5
2025-07-09 10:04:40,42.5
2025-07-09 10:05:43,42.5
2025-07-09 10:05:43,42.5
2025-07-09 10:06:46,42.5
2025-07-09 10:06:46,42.5
2025-07-09 10:07:49,42.5
2025-07-09 10:07:49,42.5
2025-07-09 10:08:52,42.5
2025-07-09 10:08:52,42.5
2025-07-09 10:09:55,42.5
2025-07-09 10:09:55,42.5
2025-07-09 10:10:58,42.5
2025-07-09 10:10:58,42.5
2025-07-09 10:12:01,42.5
2025-07-09 10:12:01,42.5
2025-07-09 10:13:04,42.5
2025-07-09 10:13:04,42.5
2025-07-09 10:14:07,42.5
2025-07-09 10:14:07,42.5
2025-07-09 10:15:10,42.5
2025-07-09 10:15:10,42.5
2025-07-09 10:16:13,42.5
2025-07-09 10:16:13,42.5
2025-07-09 10:17:16,42.5
2025-07-09 10:17:16,42.5
2025-07-09 10:18:19,42.5
2025-07-09 10:18:19,42.5
2025-07-09 10:19:22,42.5
2025-07-09 10:20:25,42.5
2025-07-09 10:20:25,42.5
2025-07-09 10:21:28,42.5
2025-07-09 10:21:28,42.5
2025-07-09 10:22:31,42.5
2025-07-09 10:22:31,42.5
2025-07-09 10:23:34,42.5
2025-07-09 10:23:34,42.5
2025-07-09 10:24:37,42.5
2025-07-09 10:24:37,42.5
2025-07-09 10:25:40,42.5
2025-07-09 10:25:40,42.5
2025-07-09 10:26:43,42.5
2025-07-09 10:26:43,42.5
2025-07-09 10:27:46,42.5
2025-07-09 10:27:46,42.5
2025-07-09 10:28:49,42.5
2025-07-09 10:28:49,42.5
2025-07-09 10:29:52,42.5
2025-07-09 10:29:52,42.5
2025-07-09 10:30:55,42.5
2025-07-09 10:30:55,42.5
2025-07-09 10:31:58,42.5
2025-07-09 10:31:58,42.5
2025-07-09 10:33:01,42.5
2025-07-09 10:33:01,42.5
2025-07-09 10:34:04,42.5
2025-07-09 10:35:07,42.5
2025-07-09 10:35:07,42.5
2025-07-09 10:36:10,42.5
2025-07-09 10:36:10,42.5
2025-07-09 10:37:13,42.5
2025-07-09 10:37:13,42.5
2025-07-09 10:38:16,42
2025-07-09 10:38:16,42
2025-07-09 10:39:19,42
2025-07-09 10:39:19,42
2025-07-09 10:40:22,42
2025-07-09 10:40:22,42
2025-07-09 10:41:25,42
2025-07-09 10:42:28,42
2025-07-09 10:42:28,42
2025-07-09 10:43:43,38.5
2025-07-09 10:43:43,38.5
2025-07-09 10:44:46,41
2025-07-09 10:44:46,41
2025-07-09 10:45:49,41.5
2025-07-09 10:45:49,41.5
2025-07-09 10:46:52,42
2025-07-09 10:46:52,42
2025-07-09 10:47:55,42
2025-07-09 10:47:55,42
2025-07-09 10:48:58,42
2025-07-09 10:48:58,42
2025-07-09 10:50:01,42
2025-07-09 10:52:07,42
2025-07-09 10:52:07,42
2025-07-09 10:53:10,42
2025-07-09 10:54:13,42
2025-07-09 10:54:13,42
2025-07-09 10:55:16,42
2025-07-09 10:55:16,42
2025-07-09 10:56:19,42
2025-07-09 10:56:19,42
2025-07-09 10:57:22,42
2025-07-09 10:57:22,42
2025-07-09 10:58:25,42
2025-07-09 10:58:25,42
2025-07-09 10:59:28,42
2025-07-09 10:59:28,42
2025-07-09 11:00:31,42
2025-07-09 11:00:31,42
2025-07-09 11:02:37,42
2025-07-09 11:02:37,42
2025-07-09 11:03:40,42
2025-07-09 11:03:40,42
2025-07-09 11:04:43,42
2025-07-09 11:04:43,42
2025-07-09 11:05:46,42
2025-07-09 11:05:46,42
2025-07-09 11:06:49,42
2025-07-09 11:06:49,42
2025-07-09 11:07:52,42
2025-07-09 11:07:52,42
2025-07-09 11:08:55,42
2025-07-09 11:08:55,42
2025-07-09 11:09:58,42
2025-07-09 11:09:58,42
2025-07-09 11:11:01,42
2025-07-09 11:11:01,42
2025-07-09 11:12:04,42
2025-07-09 11:12:04,42
2025-07-09 11:13:07,42
2025-07-09 11:13:07,42
2025-07-09 11:14:10,42
2025-07-09 11:14:10,42
2025-07-09 11:15:13,42
2025-07-09 11:15:13,42
2025-07-09 11:16:16,42
2025-07-09 11:16:16,42
2025-07-09 11:17:19,41.5
2025-07-09 11:17:19,41.5
2025-07-09 11:18:20,36.5
2025-07-09 11:18:20,36.5
2025-07-09 11:19:23,40
2025-07-09 11:19:23,40
2025-07-09 11:20:26,41
2025-07-09 11:20:26,41
2025-07-09 11:21:30,41.5
2025-07-09 11:21:30,41.5
2025-07-09 11:22:32,41.5
2025-07-09 11:23:35,41.5
2025-07-09 11:23:35,41.5
2025-07-09 11:24:38,41.5
2025-07-09 11:24:38,41.5
2025-07-09 11:25:41,41.5
2025-07-09 11:25:41,41.5
2025-07-09 11:26:44,41.5
2025-07-09 11:26:44,41.5
2025-07-09 11:27:47,41.5
2025-07-09 11:28:50,41.5
2025-07-09 11:28:50,41.5
2025-07-09 11:29:53,41.5
2025-07-09 11:29:53,41.5
2025-07-09 11:30:56,41.5
2025-07-09 11:30:56,41.5
2025-07-09 11:31:59,41.5
2025-07-09 11:33:02,41.5
2025-07-09 11:33:02,41.5
2025-07-09 11:34:05,41.5
2025-07-09 11:34:05,41.5
2025-07-09 11:35:08,41.5
2025-07-09 11:36:11,41.5
2025-07-09 11:36:11,41.5
2025-07-09 11:37:14,41.5
2025-07-09 11:37:14,41.5
2025-07-09 11:38:17,41.5
2025-07-09 11:38:17,41.5
2025-07-09 11:39:20,41.5
2025-07-09 11:39:20,41.5
2025-07-09 11:40:23,41.5
2025-07-09 11:40:23,41.5
2025-07-09 11:41:26,41.5
2025-07-09 11:41:26,41.5
2025-07-09 11:42:29,41.5
2025-07-09 11:42:29,41.5
2025-07-09 11:43:32,41.5
2025-07-09 11:43:32,41.5
2025-07-09 11:44:35,41.5
2025-07-09 11:44:35,41.5
2025-07-09 11:45:38,41.5
2025-07-09 11:45:38,41.5
2025-07-09 11:46:41,41.5
2025-07-09 11:46:41,41.5
2025-07-09 11:47:44,41.5
2025-07-09 11:47:44,41.5
2025-07-09 11:48:47,41.5
2025-07-09 11:49:50,41.5
2025-07-09 11:49:50,41.5
2025-07-09 11:50:53,41.5
2025-07-09 11:50:53,41.5
2025-07-09 11:51:56,41.5
2025-07-09 11:51:56,41.5
2025-07-09 11:52:59,41.5
2025-07-09 11:52:59,41.5
2025-07-09 11:55:05,41.5
2025-07-09 11:55:05,41.5
2025-07-09 11:56:08,41.5
2025-07-09 11:56:08,41.5
2025-07-09 11:57:11,41.5
2025-07-09 11:57:11,41.5
2025-07-09 11:58:14,41.5
2025-07-09 11:58:14,41.5
2025-07-09 11:59:17,41.5
2025-07-09 11:59:17,41.5
2025-07-09 12:01:23,41.5
2025-07-09 12:01:23,41.5
2025-07-09 12:02:26,41.5
2025-07-09 12:02:26,41.5
2025-07-09 12:03:29,41.5
2025-07-09 12:04:32,41.5
2025-07-09 12:04:32,41.5
2025-07-09 12:05:35,41.5
2025-07-09 12:05:35,41.5
2025-07-09 12:06:38,41.5
2025-07-09 12:07:41,41.5
2025-07-09 12:07:41,41.5
2025-07-09 12:08:44,41
2025-07-09 12:08:44,41
2025-07-09 12:09:47,41.5
2025-07-09 12:09:47,41.5
2025-07-09 12:10:50,41
2025-07-09 12:10:50,41
2025-07-09 12:11:53,41
2025-07-09 12:11:53,41
2025-07-09 12:12:56,41
2025-07-09 12:12:56,41
2025-07-09 12:13:59,41
2025-07-09 12:13:59,41
2025-07-09 12:15:02,41
2025-07-09 12:15:02,41
2025-07-09 12:16:05,41
2025-07-09 12:16:05,41
2025-07-09 12:17:08,41
2025-07-09 12:17:08,41
2025-07-09 12:18:11,41
2025-07-09 12:18:11,41
2025-07-09 12:19:14,41
2025-07-09 12:19:14,41
2025-07-09 12:20:17,41
2025-07-09 12:20:17,41
2025-07-09 12:21:20,41
2025-07-09 12:21:20,41
2025-07-09 12:22:23,41
2025-07-09 12:22:23,41
2025-07-09 12:23:26,41
2025-07-09 12:23:26,41
2025-07-09 12:24:29,41
2025-07-09 12:24:29,41
2025-07-09 12:25:32,41
2025-07-09 12:25:32,41
2025-07-09 12:26:35,41
2025-07-09 12:26:35,41
2025-07-09 12:27:38,40.5
2025-07-09 12:27:38,40.5
2025-07-09 12:28:41,40.5
2025-07-09 12:28:41,40.5
2025-07-09 12:29:43,40.5
2025-07-09 12:29:43,40.5
2025-07-09 12:30:46,40.5
2025-07-09 12:30:46,40.5
2025-07-09 12:31:49,40.5
2025-07-09 12:32:52,40.5
2025-07-09 12:32:52,40.5
2025-07-09 12:33:55,40.5
2025-07-09 12:33:55,40.5
2025-07-09 12:34:58,40.5
2025-07-09 12:34:58,40.5
2025-07-09 12:36:01,40.5
2025-07-09 12:36:01,40.5
2025-07-09 12:37:04,40.5
2025-07-09 12:37:04,40.5
2025-07-09 12:38:07,40.5
2025-07-09 12:38:07,40.5
2025-07-09 12:39:10,40.5
2025-07-09 12:39:10,40.5
2025-07-09 12:40:13,40.5
2025-07-09 12:41:16,40.5
2025-07-09 12:41:16,40.5
2025-07-09 12:42:19,40.5
2025-07-09 12:42:19,40.5
2025-07-09 12:43:22,40.5
2025-07-09 12:44:25,40.5
2025-07-09 12:44:25,40.5
2025-07-09 12:45:28,40.5
2025-07-09 12:45:28,40.5
2025-07-09 12:46:31,40.5
2025-07-09 12:46:31,40.5
2025-07-09 12:47:34,40.5
2025-07-09 12:47:34,40.5
2025-07-09 12:48:37,40.5
2025-07-09 12:49:40,40.5
2025-07-09 12:49:40,40.5
2025-07-09 12:50:43,40.5
2025-07-09 12:50:43,40.5
2025-07-09 12:51:46,40.5
2025-07-09 12:51:46,40.5
2025-07-09 12:52:49,40.5
2025-07-09 12:52:49,40.5
2025-07-09 12:53:52,40.5
2025-07-09 12:53:52,40.5
2025-07-09 12:54:55,40.5
2025-07-09 12:54:55,40.5
2025-07-09 12:55:58,40.5
2025-07-09 12:55:58,40.5
2025-07-09 12:57:01,40.5
2025-07-09 12:57:01,40.5
2025-07-09 12:58:04,40.5
2025-07-09 12:58:04,40.5
2025-07-09 12:59:07,41
2025-07-09 12:59:07,41
2025-07-09 13:00:10,41
2025-07-09 13:00:10,41
2025-07-09 13:01:13,41
2025-07-09 13:01:13,41
2025-07-09 13:02:16,41
2025-07-09 13:03:19,41
2025-07-09 13:04:22,41
2025-07-09 13:04:22,41
2025-07-09 13:05:25,41
2025-07-09 13:05:25,41
2025-07-09 13:06:28,41
2025-07-09 13:06:28,41
2025-07-09 13:07:31,41
2025-07-09 13:07:31,41
2025-07-09 13:08:34,40.5
2025-07-09 13:08:34,40.5
2025-07-09 13:09:37,41
2025-07-09 13:09:37,41
2025-07-09 13:10:40,40.5
2025-07-09 13:10:40,40.5
2025-07-09 13:11:43,40.5
2025-07-09 13:11:43,40.5
2025-07-09 13:12:46,40.5
2025-07-09 13:12:46,40.5
2025-07-09 13:13:49,40.5
2025-07-09 13:13:49,40.5
2025-07-09 13:14:52,40.5
2025-07-09 13:14:52,40.5
2025-07-09 13:15:55,40.5
2025-07-09 13:15:55,40.5
2025-07-09 13:16:58,40.5
2025-07-09 13:16:58,40.5
2025-07-09 13:18:01,40.5
2025-07-09 13:18:01,40.5
2025-07-09 13:19:04,40.5
2025-07-09 13:19:04,40.5
2025-07-09 13:20:07,40.5
2025-07-09 13:20:07,40.5
2025-07-09 13:21:10,40.5
2025-07-09 13:21:10,40.5
2025-07-09 13:22:13,40.5
2025-07-09 13:22:13,40.5
2025-07-09 13:23:16,40.5
2025-07-09 13:23:16,40.5
2025-07-09 13:24:19,40.5
2025-07-09 13:24:19,40.5
2025-07-09 13:25:22,40.5
2025-07-09 13:25:22,40.5
2025-07-09 13:26:25,40.5
2025-07-09 13:27:28,40.5
2025-07-09 13:27:28,40.5
2025-07-09 13:28:31,40.5
2025-07-09 13:28:31,40.5
2025-07-09 13:29:34,40.5
2025-07-09 13:30:37,40.5
2025-07-09 13:30:37,40.5
2025-07-09 13:31:40,40.5
2025-07-09 13:32:43,40.5
2025-07-09 13:32:43,40.5
2025-07-09 13:33:46,40.5
2025-07-09 13:33:46,40.5
2025-07-09 13:34:49,40.5
2025-07-09 13:34:49,40.5
2025-07-09 13:35:52,40.5
2025-07-09 13:35:52,40.5
2025-07-09 13:36:55,40.5
2025-07-09 13:36:55,40.5
2025-07-09 13:37:58,40.5
2025-07-09 13:37:58,40.5
2025-07-09 13:39:01,40.5
2025-07-09 13:39:01,40.5
2025-07-09 13:40:04,40.5
2025-07-09 13:40:04,40.5
2025-07-09 13:41:07,40.5
2025-07-09 13:41:07,40.5
2025-07-09 13:42:10,40.5
2025-07-09 13:43:13,40.5
2025-07-09 13:43:13,40.5
2025-07-09 13:44:15,40.5
2025-07-09 13:44:15,40.5
2025-07-09 13:45:18,40.5
2025-07-09 13:45:18,40.5
2025-07-09 13:46:21,40.5
2025-07-09 13:46:21,40.5
2025-07-09 13:47:24,40.5
2025-07-09 13:47:24,40.5
2025-07-09 13:48:27,40.5
2025-07-09 13:48:27,40.5
2025-07-09 13:49:30,40.5
2025-07-09 13:49:30,40.5
2025-07-09 13:50:33,40.5
2025-07-09 13:50:33,40.5
2025-07-09 13:51:36,40.5
2025-07-09 13:52:39,40.5
2025-07-09 13:52:39,40.5
2025-07-09 13:53:42,40.5
2025-07-09 13:53:42,40.5
2025-07-09 13:54:45,40.5
2025-07-09 13:54:45,40.5
2025-07-09 13:55:48,40.5
2025-07-09 13:55:48,40.5
2025-07-09 13:56:51,40.5
2025-07-09 13:56:51,40.5
2025-07-09 13:57:54,40.5
2025-07-09 13:57:54,40.5
2025-07-09 13:58:57,40.5
2025-07-09 13:58:57,40.5
2025-07-09 14:00:01,40.5
2025-07-09 14:00:01,40.5
2025-07-09 14:01:03,40.5
2025-07-09 14:01:03,40.5
2025-07-09 14:02:06,40.5
2025-07-09 14:02:06,40.5
2025-07-09 14:03:09,40.5
2025-07-09 14:04:12,41
2025-07-09 14:04:12,41
2025-07-09 14:05:15,41
2025-07-09 14:05:15,41
2025-07-09 14:06:18,41
2025-07-09 14:06:18,41
2025-07-09 14:07:21,41
2025-07-09 14:07:21,41
2025-07-09 14:08:24,41
2025-07-09 14:08:24,41
2025-07-09 14:09:27,41
2025-07-09 14:09:27,41
2025-07-09 14:10:30,41
2025-07-09 14:10:30,41
2025-07-09 14:11:33,41
2025-07-09 14:12:36,41
2025-07-09 14:12:36,41
2025-07-09 14:13:39,41
2025-07-09 14:13:39,41
2025-07-09 14:15:45,41
2025-07-09 14:15:45,41
2025-07-09 14:16:48,41.5
2025-07-09 14:16:48,41.5
2025-07-09 14:17:51,41.5
2025-07-09 14:17:51,41.5
2025-07-09 14:18:54,41.5
2025-07-09 14:18:54,41.5
2025-07-09 14:19:57,41.5
2025-07-09 14:19:57,41.5
2025-07-09 14:21:00,41.5
2025-07-09 14:22:03,41.5
2025-07-09 14:22:03,41.5
2025-07-09 14:23:06,41.5
2025-07-09 14:23:06,41.5
2025-07-09 14:24:09,41.5
2025-07-09 14:24:09,41.5
2025-07-09 14:25:12,41.5
2025-07-09 14:25:12,41.5
2025-07-09 14:27:18,41.5
2025-07-09 14:27:18,41.5
2025-07-09 14:28:21,41.5
2025-07-09 14:28:21,41.5
2025-07-09 14:29:24,41.5
2025-07-09 14:29:24,41.5
2025-07-09 14:30:27,41.5
2025-07-09 14:31:30,41.5
2025-07-09 14:31:30,41.5
2025-07-09 14:32:33,41.5
2025-07-09 14:32:33,41.5
2025-07-09 14:33:36,41.5
2025-07-09 14:33:36,41.5
2025-07-09 14:34:39,41.5
2025-07-09 14:34:39,41.5
2025-07-09 14:35:42,41.5
2025-07-09 14:35:42,41.5
2025-07-09 14:36:45,41.5
2025-07-09 14:36:45,41.5
2025-07-09 14:37:48,41.5
2025-07-09 14:37:48,41.5
2025-07-09 14:38:51,41.5
2025-07-09 14:38:51,41.5
2025-07-09 14:39:54,41.5
2025-07-09 14:39:54,41.5
2025-07-09 14:40:57,42
2025-07-09 14:40:57,42
2025-07-09 14:42:00,42
2025-07-09 14:42:00,42
2025-07-09 14:43:03,42
2025-07-09 14:43:03,42
2025-07-09 14:44:06,42
2025-07-09 14:44:06,42
2025-07-09 14:45:09,42
2025-07-09 14:45:09,42
2025-07-09 14:46:12,42
2025-07-09 14:46:12,42
2025-07-09 14:47:15,42
2025-07-09 14:47:15,42
2025-07-09 14:48:18,41.5
2025-07-09 14:48:18,41.5
2025-07-09 14:49:21,42
2025-07-09 14:50:24,41.5
2025-07-09 14:50:24,41.5
2025-07-09 14:51:27,42
2025-07-09 14:51:27,42
2025-07-09 14:52:30,42
2025-07-09 14:52:30,42
2025-07-09 14:53:33,42
2025-07-09 14:54:36,42
2025-07-09 14:54:36,42
2025-07-09 14:55:39,42
2025-07-09 14:55:39,42
2025-07-09 14:56:42,42
2025-07-09 14:56:42,42
2025-07-09 14:57:45,41.5
2025-07-09 14:57:45,41.5
2025-07-09 14:59:02,36.5
2025-07-09 14:59:02,36.5
2025-07-09 15:00:05,40
2025-07-09 15:00:05,40
2025-07-09 15:01:08,41
2025-07-09 15:01:08,41
2025-07-09 15:02:11,41.5
2025-07-09 15:02:11,41.5
2025-07-09 15:03:14,41.5
2025-07-09 15:03:14,41.5
2025-07-09 15:04:17,42
2025-07-09 15:04:17,42
2025-07-09 15:05:20,42
2025-07-09 15:05:20,42
2025-07-09 15:06:23,41.5
2025-07-09 15:06:23,41.5
2025-07-09 15:07:26,41.5
2025-07-09 15:07:26,41.5
2025-07-09 15:08:29,41.5
2025-07-09 15:08:29,41.5
2025-07-09 15:09:32,41.5
2025-07-09 15:09:32,41.5
2025-07-09 15:10:35,41.5
2025-07-09 15:10:35,41.5
2025-07-09 15:11:38,41.5
2025-07-09 15:11:38,41.5
2025-07-09 15:12:41,41.5
2025-07-09 15:12:41,41.5
2025-07-09 15:13:44,41.5
2025-07-09 15:13:44,41.5
2025-07-09 15:14:47,41.5
2025-07-09 15:14:47,41.5
2025-07-09 15:16:53,41.5
2025-07-09 15:16:53,41.5
2025-07-09 15:17:56,41.5
2025-07-09 15:17:56,41.5
2025-07-09 15:18:59,41.5
2025-07-09 15:18:59,41.5
2025-07-09 15:20:02,41.5
2025-07-09 15:20:02,41.5
2025-07-09 15:21:05,41.5
2025-07-09 15:21:05,41.5
2025-07-09 15:22:08,41.5
2025-07-09 15:22:08,41.5
2025-07-09 15:23:11,41.5
2025-07-09 15:23:11,41.5
2025-07-09 15:24:14,41.5
2025-07-09 15:24:14,41.5
2025-07-09 15:25:17,41.5
2025-07-09 15:25:17,41.5
2025-07-09 15:26:20,41.5
2025-07-09 15:26:20,41.5
2025-07-09 15:27:23,41.5
2025-07-09 15:27:23,41.5
2025-07-09 15:28:26,41.5
2025-07-09 15:28:26,41.5
2025-07-09 15:29:29,41.5
2025-07-09 15:29:29,41.5
2025-07-09 15:30:32,41.5
2025-07-09 15:30:32,41.5
2025-07-09 15:31:35,41.5
2025-07-09 15:31:35,41.5
2025-07-09 15:32:38,41.5
2025-07-09 15:32:38,41.5
2025-07-09 15:33:41,41.5
2025-07-09 15:33:41,41.5
2025-07-09 15:34:44,41.5
2025-07-09 15:34:44,41.5
2025-07-09 15:36:50,41
2025-07-09 15:36:50,41
2025-07-09 15:37:53,41.5
2025-07-09 15:37:53,41.5
2025-07-09 15:38:56,41
2025-07-09 15:38:56,41
2025-07-09 15:39:59,41
2025-07-09 15:39:59,41
2025-07-09 15:41:02,41
2025-07-09 15:41:02,41
2025-07-09 15:42:05,41
2025-07-09 15:42:05,41
2025-07-09 15:43:08,41
2025-07-09 15:43:08,41
2025-07-09 15:44:11,41
2025-07-09 15:44:11,41
2025-07-09 15:45:14,41
2025-07-09 15:45:14,41
2025-07-09 15:46:17,41
2025-07-09 15:46:17,41
2025-07-09 15:47:20,41
2025-07-09 15:47:20,41
2025-07-09 15:48:23,41
2025-07-09 15:48:23,41
2025-07-09 15:49:26,41
2025-07-09 15:49:26,41
2025-07-09 15:50:29,41
2025-07-09 15:50:29,41
2025-07-09 15:51:32,41
2025-07-09 15:52:35,41
2025-07-09 15:52:35,41
2025-07-09 15:53:38,41
2025-07-09 15:54:41,41
2025-07-09 15:54:41,41
2025-07-09 15:55:44,41
2025-07-09 15:55:44,41
2025-07-09 15:56:47,41
2025-07-09 15:56:47,41
2025-07-09 15:57:50,41
2025-07-09 15:57:50,41
2025-07-09 15:58:53,41
2025-07-09 15:58:53,41
2025-07-09 15:59:56,41
2025-07-09 15:59:56,41
2025-07-09 16:00:59,41
2025-07-09 16:00:59,41
2025-07-09 16:02:02,41
2025-07-09 16:02:02,41
2025-07-09 16:03:05,41
2025-07-09 16:03:05,41
2025-07-09 16:04:08,41
2025-07-09 16:04:08,41
2025-07-09 16:05:11,41
2025-07-09 16:05:11,41
2025-07-09 16:06:14,41
2025-07-09 16:06:14,41
2025-07-09 16:07:17,41
2025-07-09 16:07:17,41
2025-07-09 16:08:20,41
2025-07-09 16:08:20,41
2025-07-09 16:09:23,40.5
2025-07-09 16:09:23,40.5
2025-07-09 16:10:26,40.5
2025-07-09 16:11:29,40.5
2025-07-09 16:11:29,40.5
2025-07-09 16:12:32,40.5
2025-07-09 16:12:32,40.5
2025-07-09 16:13:35,40.5
